timestamp,pm2_5,pm10,us_aqi,hour,day,month,day_of_week
2025-11-26 05:00:00,44.9,46.2,111,5,26,11,2
2025-11-26 06:00:00,45.9,47.1,112,6,26,11,2
2025-11-26 07:00:00,49.4,50.6,113,7,26,11,2
2025-11-26 08:00:00,53.6,54.7,114,8,26,11,2
2025-11-26 09:00:00,54.2,55.4,115,9,26,11,2
2025-11-26 10:00:00,49.6,50.9,116,10,26,11,2
2025-11-26 11:00:00,36.7,37.8,117,11,26,11,2
2025-11-26 12:00:00,25.1,26.1,116,12,26,11,2
2025-11-26 13:00:00,21.7,22.9,115,13,26,11,2
2025-11-26 14:00:00,21.1,22.4,114,14,26,11,2
2025-11-26 15:00:00,20.8,22.0,113,15,26,11,2
2025-11-26 16:00:00,20.7,21.9,111,16,26,11,2
2025-11-26 17:00:00,31.4,32.7,110,17,26,11,2
2025-11-26 18:00:00,46.1,47.0,110,18,26,11,2
2025-11-26 19:00:00,48.5,49.2,111,19,26,11,2
2025-11-26 20:00:00,40.2,40.6,111,20,26,11,2
2025-11-26 21:00:00,34.0,34.5,111,21,26,11,2
2025-11-26 22:00:00,31.0,31.4,110,22,26,11,2
2025-11-26 23:00:00,29.9,30.6,109,23,26,11,2
2025-11-27 00:00:00,30.4,31.2,108,0,27,11,3
2025-11-27 01:00:00,31.7,32.6,106,1,27,11,3
2025-11-27 02:00:00,33.3,34.3,105,2,27,11,3
2025-11-27 03:00:00,34.6,35.7,104,3,27,11,3
2025-11-27 04:00:00,35.5,36.7,103,4,27,11,3
2025-11-27 05:00:00,35.0,36.2,102,5,27,11,3
2025-11-27 06:00:00,36.0,37.1,101,6,27,11,3
2025-11-27 07:00:00,38.6,39.8,100,7,27,11,3
2025-11-27 08:00:00,41.1,42.3,99,8,27,11,3
2025-11-27 09:00:00,41.7,42.6,98,9,27,11,3
2025-11-27 10:00:00,37.1,38.3,97,10,27,11,3
2025-11-27 11:00:00,29.0,29.9,96,11,27,11,3
2025-11-27 12:00:00,24.5,25.6,95,12,27,11,3
2025-11-27 13:00:00,25.1,26.4,95,13,27,11,3
2025-11-27 14:00:00,25.4,26.7,95,14,27,11,3
2025-11-27 15:00:00,25.8,27.2,96,15,27,11,3
2025-11-27 16:00:00,26.7,27.9,96,16,27,11,3
2025-11-27 17:00:00,31.2,32.0,97,17,27,11,3
2025-11-27 18:00:00,37.5,38.1,96,18,27,11,3
2025-11-27 19:00:00,39.9,40.5,96,19,27,11,3
2025-11-27 20:00:00,39.5,39.9,95,20,27,11,3
2025-11-27 21:00:00,37.8,38.4,95,21,27,11,3
2025-11-27 22:00:00,36.3,36.8,95,22,27,11,3
2025-11-27 23:00:00,34.5,35.0,96,23,27,11,3
2025-11-28 00:00:00,32.6,33.2,96,0,28,11,4
2025-11-28 01:00:00,31.3,31.9,96,1,28,11,4
2025-11-28 02:00:00,31.1,31.5,96,2,28,11,4
2025-11-28 03:00:00,31.4,31.9,96,3,28,11,4
2025-11-28 04:00:00,31.9,32.5,96,4,28,11,4
2025-11-28 05:00:00,31.5,32.2,95,5,28,11,4
2025-11-28 06:00:00,32.2,32.9,95,6,28,11,4
2025-11-28 07:00:00,34.6,35.4,95,7,28,11,4
2025-11-28 08:00:00,37.5,38.3,94,8,28,11,4
2025-11-28 09:00:00,38.6,39.6,94,9,28,11,4
2025-11-28 10:00:00,39.1,40.5,94,10,28,11,4
2025-11-28 11:00:00,41.2,43.0,94,11,28,11,4
2025-11-28 12:00:00,41.1,42.8,95,12,28,11,4
2025-11-28 13:00:00,39.0,40.7,97,13,28,11,4
2025-11-28 14:00:00,37.7,39.6,98,14,28,11,4
2025-11-28 15:00:00,37.4,39.2,99,15,28,11,4
2025-11-28 16:00:00,38.0,39.7,100,16,28,11,4
2025-11-28 17:00:00,34.0,34.9,101,17,28,11,4
2025-11-28 18:00:00,41.6,42.3,105,18,28,11,4
2025-11-28 19:00:00,43.8,44.4,103,19,28,11,4
2025-11-28 20:00:00,43.5,44.1,102,20,28,11,4
2025-11-28 21:00:00,43.7,44.2,103,21,28,11,4
2025-11-28 22:00:00,44.0,44.8,103,22,28,11,4
2025-11-28 23:00:00,44.2,45.1,104,23,28,11,4
2025-11-29 00:00:00,43.3,44.1,105,0,29,11,5
2025-11-29 01:00:00,41.9,42.7,106,1,29,11,5
2025-11-29 02:00:00,40.7,41.6,107,2,29,11,5
2025-11-29 03:00:00,39.7,40.5,108,3,29,11,5
2025-11-29 04:00:00,39.0,39.8,109,4,29,11,5
2025-11-29 05:00:00,39.2,40.0,110,5,29,11,5
2025-11-29 06:00:00,39.7,40.5,111,6,29,11,5
2025-11-29 07:00:00,42.5,43.4,112,7,29,11,5
2025-11-29 08:00:00,46.3,47.1,112,8,29,11,5
2025-11-29 09:00:00,47.3,48.1,113,9,29,11,5
2025-11-29 10:00:00,45.8,46.9,114,10,29,11,5
2025-11-29 11:00:00,45.5,47.0,115,11,29,11,5
2025-11-29 12:00:00,44.6,46.4,115,12,29,11,5
2025-11-29 13:00:00,42.3,44.1,116,13,29,11,5
2025-11-29 14:00:00,40.9,42.7,116,14,29,11,5
2025-11-29 15:00:00,40.3,42.0,116,15,29,11,5
2025-11-29 16:00:00,40.7,42.4,117,16,29,11,5
2025-11-29 17:00:00,25.4,25.8,117,17,29,11,5
2025-11-29 18:00:00,37.8,38.2,120,18,29,11,5
2025-11-29 19:00:00,40.3,40.5,119,19,29,11,5
2025-11-29 20:00:00,38.8,39.0,115,20,29,11,5
2025-11-29 21:00:00,38.4,38.9,115,21,29,11,5
2025-11-29 22:00:00,39.1,39.6,114,22,29,11,5
2025-11-29 23:00:00,39.2,39.8,114,23,29,11,5
2025-11-30 00:00:00,38.4,38.9,113,0,30,11,6
2025-11-30 01:00:00,36.8,37.4,113,1,30,11,6
2025-11-30 02:00:00,35.5,36.1,112,2,30,11,6
2025-11-30 03:00:00,34.6,35.2,112,3,30,11,6
2025-11-30 04:00:00,34.0,34.6,111,4,30,11,6
2025-11-30 05:00:00,34.1,34.7,111,5,30,11,6
2025-11-30 06:00:00,34.7,35.3,110,6,30,11,6
2025-11-30 07:00:00,38.4,39.0,110,7,30,11,6
2025-11-30 08:00:00,43.9,44.5,109,8,30,11,6
2025-11-30 09:00:00,49.1,49.6,109,9,30,11,6
2025-11-30 10:00:00,46.3,47.1,109,10,30,11,6
2025-11-30 11:00:00,36.9,38.1,109,11,30,11,6
2025-11-30 12:00:00,30.7,31.7,108,12,30,11,6
2025-11-30 13:00:00,27.9,28.8,107,13,30,11,6
2025-11-30 14:00:00,26.6,27.5,105,14,30,11,6
2025-11-30 15:00:00,26.1,27.0,104,15,30,11,6
2025-11-30 16:00:00,25.7,26.5,102,16,30,11,6
2025-11-30 17:00:00,22.4,22.4,101,17,30,11,6
2025-11-30 18:00:00,38.0,38.1,110,18,30,11,6
2025-11-30 19:00:00,39.5,39.6,107,19,30,11,6
2025-11-30 20:00:00,38.1,38.1,100,20,30,11,6
2025-11-30 21:00:00,38.3,38.4,100,21,30,11,6
2025-11-30 22:00:00,39.9,40.2,100,22,30,11,6
2025-11-30 23:00:00,41.6,41.8,100,23,30,11,6
2025-12-01 00:00:00,42.6,42.7,101,0,1,12,0
2025-12-01 01:00:00,42.3,42.5,101,1,1,12,0
2025-12-01 02:00:00,41.6,41.8,102,2,1,12,0
2025-12-01 03:00:00,38.9,39.2,102,3,1,12,0
2025-12-01 04:00:00,33.5,33.9,103,4,1,12,0
2025-12-01 05:00:00,28.6,29.3,103,5,1,12,0
2025-12-01 06:00:00,27.2,28.2,102,6,1,12,0
2025-12-01 07:00:00,32.8,34.0,101,7,1,12,0
2025-12-01 08:00:00,44.4,45.5,101,8,1,12,0
2025-12-01 09:00:00,37.6,39.5,101,9,1,12,0
2025-12-01 10:00:00,28.3,33.1,100,10,1,12,0
2025-12-01 11:00:00,22.5,31.1,98,11,1,12,0
2025-12-01 12:00:00,20.0,29.6,97,12,1,12,0
2025-12-01 13:00:00,18.9,28.5,96,13,1,12,0
2025-12-01 14:00:00,18.0,27.8,95,14,1,12,0
2025-12-01 15:00:00,17.6,27.9,94,15,1,12,0
2025-12-01 16:00:00,17.4,27.9,93,16,1,12,0
2025-12-01 17:00:00,16.0,24.6,93,17,1,12,0
2025-12-01 18:00:00,25.8,32.1,92,18,1,12,0
2025-12-01 19:00:00,30.3,36.1,91,19,1,12,0
2025-12-01 20:00:00,31.7,37.4,90,20,1,12,0
2025-12-01 21:00:00,32.9,38.9,90,21,1,12,0
2025-12-01 22:00:00,35.0,41.9,89,22,1,12,0
2025-12-01 23:00:00,37.5,45.9,89,23,1,12,0
2025-12-02 00:00:00,35.4,44.5,88,0,2,12,1
2025-12-02 01:00:00,32.7,41.6,88,1,2,12,1
2025-12-02 02:00:00,31.9,41.1,87,2,2,12,1
2025-12-02 03:00:00,32.4,41.2,86,3,2,12,1
2025-12-02 04:00:00,31.2,37.6,85,4,2,12,1
2025-12-02 05:00:00,33.4,39.2,85,5,2,12,1
2025-12-02 06:00:00,31.9,36.1,86,6,2,12,1
2025-12-02 07:00:00,36.7,40.5,86,7,2,12,1
2025-12-02 08:00:00,44.9,47.6,86,8,2,12,1
2025-12-02 09:00:00,40.6,43.9,87,9,2,12,1
2025-12-02 10:00:00,33.9,40.0,87,10,2,12,1
2025-12-02 11:00:00,30.9,42.7,87,11,2,12,1
2025-12-02 12:00:00,29.8,48.3,88,12,2,12,1
2025-12-02 13:00:00,30.3,51.2,89,13,2,12,1
2025-12-02 14:00:00,30.5,49.6,90,14,2,12,1
2025-12-02 15:00:00,31.0,48.1,91,15,2,12,1
2025-12-02 16:00:00,31.5,47.1,92,16,2,12,1
2025-12-02 17:00:00,29.5,44.1,93,17,2,12,1
2025-12-02 18:00:00,49.2,61.7,95,18,2,12,1
2025-12-02 19:00:00,60.5,70.8,99,19,2,12,1
2025-12-02 20:00:00,64.5,72.6,99,20,2,12,1
2025-12-02 21:00:00,68.0,74.7,103,21,2,12,1
2025-12-02 22:00:00,65.7,70.5,106,22,2,12,1
2025-12-02 23:00:00,54.4,56.9,110,23,2,12,1
2025-12-03 00:00:00,44.4,45.9,111,0,3,12,2
2025-12-03 01:00:00,37.0,38.1,112,1,3,12,2
2025-12-03 02:00:00,32.0,32.9,113,2,3,12,2
2025-12-03 03:00:00,27.9,29.0,113,3,3,12,2
2025-12-03 04:00:00,24.3,25.5,112,4,3,12,2
2025-12-03 05:00:00,23.6,24.7,112,5,3,12,2
2025-12-03 06:00:00,22.2,23.4,111,6,3,12,2
2025-12-03 07:00:00,24.3,25.6,110,7,3,12,2
2025-12-03 08:00:00,28.3,29.5,108,8,3,12,2
2025-12-03 09:00:00,31.2,32.0,106,9,3,12,2
2025-12-03 10:00:00,26.1,27.6,106,10,3,12,2
2025-12-03 11:00:00,21.8,24.0,105,11,3,12,2
2025-12-03 12:00:00,19.2,21.6,104,12,3,12,2
2025-12-03 13:00:00,18.0,20.4,103,13,3,12,2
2025-12-03 14:00:00,17.5,19.6,101,14,3,12,2
2025-12-03 15:00:00,17.0,19.0,100,15,3,12,2
2025-12-03 16:00:00,16.9,18.7,99,16,3,12,2
2025-12-03 17:00:00,18.6,20.2,97,17,3,12,2
2025-12-03 18:00:00,25.6,26.7,97,18,3,12,2
2025-12-03 19:00:00,27.6,28.6,94,19,3,12,2
2025-12-03 20:00:00,27.5,28.6,91,20,3,12,2
2025-12-03 21:00:00,28.3,29.6,88,21,3,12,2
2025-12-03 22:00:00,29.4,30.9,85,22,3,12,2
2025-12-03 23:00:00,29.8,31.3,81,23,3,12,2
2025-12-04 00:00:00,29.4,31.1,79,0,4,12,3
2025-12-04 01:00:00,28.8,30.5,78,1,4,12,3
2025-12-04 02:00:00,28.5,30.2,77,2,4,12,3
2025-12-04 03:00:00,28.2,29.9,77,3,4,12,3
2025-12-04 04:00:00,28.0,29.6,77,4,4,12,3
2025-12-04 05:00:00,28.1,29.6,77,5,4,12,3
2025-12-04 06:00:00,28.4,29.8,78,6,4,12,3
2025-12-04 07:00:00,30.4,31.5,78,7,4,12,3
2025-12-04 08:00:00,32.6,33.6,79,8,4,12,3
2025-12-04 09:00:00,33.1,33.9,79,9,4,12,3
2025-12-04 10:00:00,30.0,30.9,79,10,4,12,3
2025-12-04 11:00:00,24.8,25.4,80,11,4,12,3
2025-12-04 12:00:00,21.5,21.9,80,12,4,12,3
2025-12-04 13:00:00,20.4,20.8,80,13,4,12,3
2025-12-04 14:00:00,20.3,20.7,80,14,4,12,3
2025-12-04 15:00:00,20.4,20.8,81,15,4,12,3
2025-12-04 16:00:00,20.3,20.7,81,16,4,12,3
2025-12-04 17:00:00,15.6,15.7,81,17,4,12,3
2025-12-04 18:00:00,27.5,27.6,81,18,4,12,3
2025-12-04 19:00:00,30.5,30.5,82,19,4,12,3
2025-12-04 20:00:00,27.4,27.4,81,20,4,12,3
2025-12-04 21:00:00,24.3,24.3,81,21,4,12,3
2025-12-04 22:00:00,22.3,22.3,81,22,4,12,3
2025-12-04 23:00:00,21.4,21.5,80,23,4,12,3
2025-12-05 00:00:00,20.9,21.0,80,0,5,12,4
2025-12-05 01:00:00,20.0,20.1,79,1,5,12,4
2025-12-05 02:00:00,19.0,19.2,78,2,5,12,4
2025-12-05 03:00:00,18.2,18.3,77,3,5,12,4
2025-12-05 04:00:00,17.4,17.6,76,4,5,12,4
2025-12-05 05:00:00,17.6,17.7,75,5,5,12,4
2025-12-05 06:00:00,18.4,18.5,74,6,5,12,4
2025-12-05 07:00:00,23.4,23.6,74,7,5,12,4
2025-12-05 08:00:00,31.3,31.4,73,8,5,12,4
2025-12-05 09:00:00,30.3,30.4,73,9,5,12,4
2025-12-05 10:00:00,26.3,26.5,73,10,5,12,4
2025-12-05 11:00:00,17.8,18.0,72,11,5,12,4
2025-12-05 12:00:00,18.5,18.7,72,12,5,12,4
2025-12-05 13:00:00,18.7,19.0,71,13,5,12,4
2025-12-05 14:00:00,18.0,18.4,71,14,5,12,4
2025-12-05 15:00:00,17.0,17.4,71,15,5,12,4
2025-12-05 16:00:00,16.0,16.4,71,16,5,12,4
2025-12-05 17:00:00,15.9,16.2,70,17,5,12,4
2025-12-05 18:00:00,30.4,30.6,87,18,5,12,4
2025-12-05 19:00:00,36.4,36.6,91,19,5,12,4
2025-12-05 20:00:00,28.4,28.5,79,20,5,12,4
2025-12-05 21:00:00,23.9,23.9,71,21,5,12,4
2025-12-05 22:00:00,22.7,22.8,71,22,5,12,4
2025-12-05 23:00:00,22.6,22.7,71,23,5,12,4
2025-12-06 00:00:00,22.3,22.4,71,0,6,12,5
2025-12-06 01:00:00,21.1,21.2,71,1,6,12,5
2025-12-06 02:00:00,19.4,19.6,72,2,6,12,5
2025-12-06 03:00:00,17.6,17.8,72,3,6,12,5
2025-12-06 04:00:00,16.2,16.4,72,4,6,12,5
2025-12-06 05:00:00,16.4,16.5,71,5,6,12,5
2025-12-06 06:00:00,16.4,16.5,71,6,6,12,5
2025-12-06 07:00:00,19.0,19.2,71,7,6,12,5
2025-12-06 08:00:00,22.8,23.1,71,8,6,12,5
2025-12-06 09:00:00,26.2,26.4,70,9,6,12,5
2025-12-06 10:00:00,24.7,24.9,70,10,6,12,5
2025-12-06 11:00:00,21.4,21.7,70,11,6,12,5
2025-12-06 12:00:00,16.9,17.1,70,12,6,12,5
2025-12-06 13:00:00,17.4,17.5,70,13,6,12,5
2025-12-06 14:00:00,18.6,18.7,70,14,6,12,5
2025-12-06 15:00:00,19.2,19.4,70,15,6,12,5
2025-12-06 16:00:00,19.6,19.8,70,16,6,12,5
2025-12-06 17:00:00,30.5,30.7,70,17,6,12,5
2025-12-06 18:00:00,38.4,38.6,71,18,6,12,5
2025-12-06 19:00:00,39.8,40.0,72,19,6,12,5
2025-12-06 20:00:00,38.3,38.5,72,20,6,12,5
2025-12-06 21:00:00,37.7,38.0,73,21,6,12,5
2025-12-06 22:00:00,38.9,39.1,75,22,6,12,5
2025-12-06 23:00:00,41.2,41.6,76,23,6,12,5
2025-12-07 00:00:00,43.3,43.8,78,0,7,12,6
2025-12-07 01:00:00,45.1,45.4,80,1,7,12,6
2025-12-07 02:00:00,46.2,46.7,82,2,7,12,6
2025-12-07 03:00:00,46.9,47.5,84,3,7,12,6
2025-12-07 04:00:00,47.3,47.8,87,4,7,12,6
2025-12-07 05:00:00,47.3,47.8,89,5,7,12,6
2025-12-07 06:00:00,47.8,48.4,92,6,7,12,6
2025-12-07 07:00:00,51.0,51.6,95,7,7,12,6
2025-12-07 08:00:00,56.0,56.6,98,8,7,12,6
2025-12-07 09:00:00,59.4,59.8,101,9,7,12,6
2025-12-07 10:00:00,57.4,58.0,104,10,7,12,6
2025-12-07 11:00:00,52.6,53.2,108,11,7,12,6
2025-12-07 12:00:00,39.5,39.8,111,12,7,12,6
2025-12-07 13:00:00,31.4,31.7,113,13,7,12,6
2025-12-07 14:00:00,28.6,28.9,115,14,7,12,6
2025-12-07 15:00:00,27.9,28.1,116,15,7,12,6
2025-12-07 16:00:00,28.1,28.2,117,16,7,12,6
2025-12-07 17:00:00,20.7,20.7,118,17,7,12,6
2025-12-07 18:00:00,44.1,44.1,117,18,7,12,6
2025-12-07 19:00:00,57.9,58.0,117,19,7,12,6
2025-12-07 20:00:00,64.3,64.3,119,20,7,12,6
2025-12-07 21:00:00,59.5,59.5,122,21,7,12,6
2025-12-07 22:00:00,49.9,49.9,124,22,7,12,6
2025-12-07 23:00:00,42.4,42.4,125,23,7,12,6
2025-12-08 00:00:00,39.2,39.2,125,0,8,12,0
2025-12-08 01:00:00,38.1,38.1,125,1,8,12,0
2025-12-08 02:00:00,37.5,37.6,124,2,8,12,0
2025-12-08 03:00:00,36.6,36.7,123,3,8,12,0
2025-12-08 04:00:00,35.5,35.7,122,4,8,12,0
2025-12-08 05:00:00,34.2,34.3,121,5,8,12,0
2025-12-08 06:00:00,34.3,34.6,120,6,8,12,0
2025-12-08 07:00:00,37.7,38.1,118,7,8,12,0
2025-12-08 08:00:00,43.4,43.7,117,8,8,12,0
2025-12-08 09:00:00,43.9,44.4,115,9,8,12,0
2025-12-08 10:00:00,43.3,43.9,114,10,8,12,0
2025-12-08 11:00:00,33.6,34.6,112,11,8,12,0
2025-12-08 12:00:00,21.7,22.3,110,12,8,12,0
2025-12-08 13:00:00,17.7,18.2,109,13,8,12,0
2025-12-08 14:00:00,16.3,16.8,107,14,8,12,0
2025-12-08 15:00:00,15.5,15.9,106,15,8,12,0
2025-12-08 16:00:00,15.5,16.0,105,16,8,12,0
2025-12-08 17:00:00,16.6,16.7,103,17,8,12,0
2025-12-08 18:00:00,26.8,26.9,103,18,8,12,0
2025-12-08 19:00:00,29.5,29.5,101,19,8,12,0
2025-12-08 20:00:00,25.4,25.5,98,20,8,12,0
2025-12-08 21:00:00,24.4,24.6,95,21,8,12,0
2025-12-08 22:00:00,25.1,25.4,92,22,8,12,0
2025-12-08 23:00:00,26.4,27.0,90,23,8,12,0
2025-12-09 00:00:00,27.3,28.1,88,0,9,12,1
2025-12-09 01:00:00,27.1,28.2,87,1,9,12,1
2025-12-09 02:00:00,26.3,27.6,86,2,9,12,1
2025-12-09 03:00:00,25.2,26.9,85,3,9,12,1
2025-12-09 04:00:00,24.2,26.1,84,4,9,12,1
2025-12-09 05:00:00,23.3,25.1,83,5,9,12,1
2025-12-09 06:00:00,23.3,25.3,82,6,9,12,1
2025-12-09 07:00:00,25.9,28.2,81,7,9,12,1
2025-12-09 08:00:00,31.5,34.0,80,8,9,12,1
2025-12-09 09:00:00,36.8,38.9,79,9,9,12,1
2025-12-09 10:00:00,38.4,41.1,78,10,9,12,1
2025-12-09 11:00:00,31.1,35.4,78,11,9,12,1
2025-12-09 12:00:00,23.5,26.7,78,12,9,12,1
2025-12-09 13:00:00,18.6,20.4,78,13,9,12,1
2025-12-09 14:00:00,16.8,18.3,78,14,9,12,1
2025-12-09 15:00:00,16.2,17.6,78,15,9,12,1
2025-12-09 16:00:00,16.5,17.8,78,16,9,12,1
2025-12-09 17:00:00,12.8,12.8,78,17,9,12,1
2025-12-09 18:00:00,27.5,27.5,84,18,9,12,1
2025-12-09 19:00:00,32.0,32.0,89,19,9,12,1
2025-12-09 20:00:00,34.0,34.1,79,20,9,12,1
2025-12-09 21:00:00,37.8,38.0,79,21,9,12,1
2025-12-09 22:00:00,43.3,43.5,80,22,9,12,1
2025-12-09 23:00:00,47.6,47.8,82,23,9,12,1
2025-12-10 00:00:00,46.4,46.7,84,0,10,12,2
2025-12-10 01:00:00,44.7,45.2,85,1,10,12,2
2025-12-10 02:00:00,40.4,40.9,87,2,10,12,2
2025-12-10 03:00:00,35.3,35.5,88,3,10,12,2
2025-12-10 04:00:00,30.6,30.7,89,4,10,12,2
2025-12-10 05:00:00,23.6,23.7,90,5,10,12,2
2025-12-10 06:00:00,23.3,23.4,90,6,10,12,2
2025-12-10 07:00:00,28.9,29.0,90,7,10,12,2
2025-12-10 08:00:00,41.7,41.9,90,8,10,12,2
2025-12-10 09:00:00,39.9,40.0,91,9,10,12,2
2025-12-10 10:00:00,28.8,28.8,91,10,10,12,2
2025-12-10 11:00:00,21.8,21.9,90,11,10,12,2
2025-12-10 12:00:00,20.9,21.0,89,12,10,12,2
2025-12-10 13:00:00,18.6,18.7,89,13,10,12,2
2025-12-10 14:00:00,17.9,18.0,89,14,10,12,2
2025-12-10 15:00:00,17.9,18.0,89,15,10,12,2
2025-12-10 16:00:00,17.3,17.4,89,16,10,12,2
2025-12-10 17:00:00,14.6,14.8,89,17,10,12,2
2025-12-10 18:00:00,22.8,22.9,91,18,10,12,2
2025-12-10 19:00:00,29.5,29.7,95,19,10,12,2
2025-12-10 20:00:00,34.0,34.6,89,20,10,12,2
2025-12-10 21:00:00,37.5,38.6,89,21,10,12,2
2025-12-10 22:00:00,39.0,40.4,89,22,10,12,2
2025-12-10 23:00:00,39.1,40.9,89,23,10,12,2
2025-12-11 00:00:00,36.6,38.8,88,0,11,12,3
2025-12-11 01:00:00,31.8,34.2,87,1,11,12,3
2025-12-11 02:00:00,26.4,29.0,86,2,11,12,3
2025-12-11 03:00:00,21.9,24.7,85,3,11,12,3
2025-12-11 04:00:00,18.9,21.8,83,4,11,12,3
2025-12-11 05:00:00,22.4,25.9,82,5,11,12,3
2025-12-11 06:00:00,22.6,26.3,82,6,11,12,3
2025-12-11 07:00:00,28.3,32.1,82,7,11,12,3
2025-12-11 08:00:00,41.6,45.3,82,8,11,12,3
2025-12-11 09:00:00,49.9,52.5,82,9,11,12,3
2025-12-11 10:00:00,25.4,30.6,83,10,11,12,3
2025-12-11 11:00:00,21.7,27.7,83,11,11,12,3
2025-12-11 12:00:00,17.9,23.9,83,12,11,12,3
2025-12-11 13:00:00,16.5,22.3,82,13,11,12,3
2025-12-11 14:00:00,16.4,22.1,82,14,11,12,3
2025-12-11 15:00:00,15.5,20.8,82,15,11,12,3
2025-12-11 16:00:00,14.6,19.7,82,16,11,12,3
2025-12-11 17:00:00,10.9,12.1,82,17,11,12,3
2025-12-11 18:00:00,18.9,20.1,82,18,11,12,3
2025-12-11 19:00:00,24.4,26.0,82,19,11,12,3
2025-12-11 20:00:00,26.7,28.3,81,20,11,12,3
2025-12-11 21:00:00,29.9,31.8,80,21,11,12,3
2025-12-11 22:00:00,35.0,37.3,79,22,11,12,3
2025-12-11 23:00:00,39.7,42.3,79,23,11,12,3
2025-12-12 00:00:00,40.9,43.9,79,0,12,12,4
2025-12-12 01:00:00,37.8,41.0,79,1,12,12,4
2025-12-12 02:00:00,32.2,35.7,80,2,12,12,4
2025-12-12 03:00:00,28.5,32.6,80,3,12,12,4
2025-12-12 04:00:00,27.1,32.2,81,4,12,12,4
2025-12-12 05:00:00,34.1,36.9,82,5,12,12,4
2025-12-12 06:00:00,30.7,33.3,83,6,12,12,4
2025-12-12 07:00:00,35.5,38.3,83,7,12,12,4
2025-12-12 08:00:00,37.1,40.4,84,8,12,12,4
2025-12-12 09:00:00,38.1,41.0,84,9,12,12,4
2025-12-12 10:00:00,26.8,30.4,83,10,12,12,4
2025-12-12 11:00:00,23.5,27.9,83,11,12,12,4
2025-12-12 12:00:00,21.9,26.7,83,12,12,12,4
2025-12-12 13:00:00,19.2,24.1,83,13,12,12,4
2025-12-12 14:00:00,16.9,21.1,83,14,12,12,4
2025-12-12 15:00:00,14.8,18.2,84,15,12,12,4
2025-12-12 16:00:00,12.6,15.5,83,16,12,12,4
2025-12-12 17:00:00,9.7,11.3,83,17,12,12,4
2025-12-12 18:00:00,15.4,16.8,83,18,12,12,4
2025-12-12 19:00:00,21.4,22.8,83,19,12,12,4
2025-12-12 20:00:00,24.7,26.4,83,20,12,12,4
2025-12-12 21:00:00,27.4,29.2,82,21,12,12,4
2025-12-12 22:00:00,29.9,32.1,82,22,12,12,4
2025-12-12 23:00:00,30.9,33.4,82,23,12,12,4
2025-12-13 00:00:00,28.8,31.7,81,0,13,12,5
2025-12-13 01:00:00,25.6,28.7,80,1,13,12,5
2025-12-13 02:00:00,22.2,25.5,79,2,13,12,5
2025-12-13 03:00:00,19.5,23.0,78,3,13,12,5
2025-12-13 04:00:00,17.8,21.4,77,4,13,12,5
2025-12-13 05:00:00,23.6,28.6,76,5,13,12,5
2025-12-13 06:00:00,26.6,31.7,75,6,13,12,5
2025-12-13 07:00:00,34.7,39.3,75,7,13,12,5
2025-12-13 08:00:00,48.4,51.1,75,8,13,12,5
2025-12-13 09:00:00,43.7,45.1,76,9,13,12,5
2025-12-13 10:00:00,32.1,33.8,76,10,13,12,5
2025-12-13 11:00:00,17.0,20.1,77,11,13,12,5
2025-12-13 12:00:00,13.6,15.6,76,12,13,12,5
2025-12-13 13:00:00,13.3,14.6,76,13,13,12,5
2025-12-13 14:00:00,13.4,14.5,75,14,13,12,5
2025-12-13 15:00:00,13.3,14.3,75,15,13,12,5
2025-12-13 16:00:00,13.0,14.0,75,16,13,12,5
2025-12-13 17:00:00,8.1,8.1,75,17,13,12,5
2025-12-13 18:00:00,14.6,14.7,75,18,13,12,5
2025-12-13 19:00:00,20.9,21.6,74,19,13,12,5
2025-12-13 20:00:00,23.2,24.0,74,20,13,12,5
2025-12-13 21:00:00,25.1,26.0,74,21,13,12,5
2025-12-13 22:00:00,28.1,29.2,74,22,13,12,5
2025-12-13 23:00:00,31.0,32.4,74,23,13,12,5
2025-12-14 00:00:00,32.9,34.3,74,0,14,12,6
2025-12-14 01:00:00,32.5,34.0,74,1,14,12,6
2025-12-14 02:00:00,30.0,31.7,75,2,14,12,6
2025-12-14 03:00:00,28.2,29.9,76,3,14,12,6
2025-12-14 04:00:00,28.3,30.2,76,4,14,12,6
2025-12-14 05:00:00,32.2,33.6,77,5,14,12,6
2025-12-14 06:00:00,31.8,32.5,78,6,14,12,6
2025-12-14 07:00:00,36.3,37.1,78,7,14,12,6
2025-12-14 08:00:00,45.2,45.9,79,8,14,12,6
2025-12-14 09:00:00,34.1,34.9,78,9,14,12,6
2025-12-14 10:00:00,20.4,22.5,78,10,14,12,6
2025-12-14 11:00:00,15.4,17.9,76,11,14,12,6
2025-12-14 12:00:00,14.6,16.9,76,12,14,12,6
2025-12-14 13:00:00,15.9,17.9,76,13,14,12,6
2025-12-14 14:00:00,17.5,19.4,77,14,14,12,6
2025-12-14 15:00:00,19.0,20.9,77,15,14,12,6
2025-12-14 16:00:00,20.4,22.2,78,16,14,12,6
2025-12-14 17:00:00,44.5,55.1,78,17,14,12,6
2025-12-14 18:00:00,52.0,61.9,84,18,14,12,6
2025-12-14 19:00:00,59.5,68.5,92,19,14,12,6
2025-12-14 20:00:00,62.4,70.8,88,20,14,12,6
2025-12-14 21:00:00,69.4,77.1,92,21,14,12,6
2025-12-14 22:00:00,75.4,81.5,96,22,14,12,6
